id,status,format,flags,notes,ans_count,expected_count,gold_count,judge_extracted_count,judge_self_ok,answer,question
73,KEEP,mcq_options,,,0,1,1,1,1,"""H""","We now define an algorithm: The definition of a(n) is the dimensions of the n-th multiple of the minimal representation of the complex Lie algebra E7. Given the input x_list (a series of values): [11, 12, 13, 14, 15, 16, 17, 18, 19, 20], determine the corresponding output sequence y_list."
74,KEEP,mcq_options,,,0,1,1,1,1,"""E""","Using residues, what is the integral of $\int_{| z |=n} \tan \pi z \, \mathrm{d} z$ (where $n$ is a positive integer)?"
75,REVIEW,free,judge_self_check_failed,,2,2,2,2,0,"[""13^2 + (x-4)^2 = x^2"", ""23.125""]",A tree is supported by a wire anchored in the ground 13 feet from its base. The wire is 4 feet longer than the height that it reaches on the tree. How long is the wire? a) Use the Pythagorean theorem to write a polynomial equation to solve to answer the question. Use the variable $x$ to represent the length of the wire. Answer: [ANS]\nb) Solve the equation and give the length of the wire. Answer: [ANS] feet
76,KEEP,free,,,1,1,1,1,1,"[""105.4""]","A chemistry teacher will order saline for a lab lesson for the upcoming school year. Each experiment will use $17$ milliliters of saline, and approximately $6200$ experiments will be conducted in this school year. How many liters of saline should the teacher order? Solution: The teacher should order [ANS] liters of saline for the school year."
77,REVIEW,free,judge_self_check_failed,,4,4,4,4,0,"[""sqrt(51^2+56^2)"", ""N"", ""65.3246"", ""E""]",A boat is traveling between two ports by first going S 67 $^o$ E for 51 miles. The boat then stops and turns at a 90 $^o$ angle and travels N 23 $^o$ E for 56 miles to reach the ending port. The straight distance between starting and ending ports is [ANS]\nThe bearing from the first port to the second port is [ANS] [ANS] $^o$ [ANS].\n(Express your answers using at least one decimal place.)
78,KEEP,mcq_options,,,0,1,1,1,1,"""B""","For the curve $x = a \cdot \left(t - \sin(t)\right)$, $y = a \cdot \left(1 - \cos(t)\right)$, determine the curvature. Use $a = 4$."
79,KEEP,free,,,1,1,1,1,1,"[""2.5/0.9""]",How many cups of grapefruit juice must be added to $50$ cups of a punch that is $5$ \% grapefruit juice to obtain a punch that is $10$ \% grapefruit juice? Amount (in cups): [ANS]
80,KEEP,mcq_inline,,,1,1,1,1,1,"[""A""]","Keesha's computer can receive information at a rate of 56 megabits per second\nAt this rate, how many megabits of information can her computer receive in one minute? [ANS] A. 3360  B. 5640  C. 5600  D. 3260"
81,KEEP,mcq_options,,,0,1,1,1,1,"""C""","Let the rank of the vector group [{alpha _1} = left( {begin{array}{*{20}{c}}{1 + lambda }11end{array}} right),{alpha _2} = left( {begin{array}{*{20}{c}}1{1 + lambda }1end{array}} right),{alpha _3} = left( {begin{array}{*{20}{c}}11{1 + lambda }end{array}} right)] be 2, then `lambda=`( )"
82,KEEP,mcq_options,,,0,1,1,1,1,"""G""",What is a fundamental solution system of the following homogeneous linear equations?\n$$ \left\{\begin{matrix} {{{x_{1}-3 x_{2}+x_{3}-2 x_{4}=0}}} \\ {{{-5 x_{1}+x_{2}-2 x_{3}+3 x_{4}=0}}} \\ {{{-x_{1}-1 1 x_{2}+2 x_{3}-5 x_{4}=0}}} \\ {{{3 x_{1}+5 x_{2}+ x_{4}=0}}} \\ \end{matrix} \right. $$
83,KEEP,free,,,3,3,3,3,1,"[""yes"", ""yes"", ""no""]","Are the following functions invertible? 1. $f(x)$ is the volume of $x$ kg of water at 4 degrees C. Is this invertible? [ANS] 2. $f(t)$ is the total accumulated rainfall in inches $t$ minutes into a sudden rainstorm in July, 2005. Is this invertible? [ANS] 3. $f(w)$ is the cost of mailing a letter weighing $w$ grams. Is this invertible? [ANS]"
84,KEEP,free,,,1,1,1,1,1,"[""(-1-2.44948974278318i, -1+2.44948974278318i)""]","Find all solutions of the equation $x^2+2x+7=0$ and express them in the form $a+b i$:\nsolutions: [ANS]\nNote: If there is more than one solution, enter a comma separated list (i.e.: 1+2i,3+4i). If there are no solutions, enter None."
85,KEEP,mcq_options,,,0,1,1,1,1,"""J""","Let $n (n \geq 3)$ be the order of matrix $A=\left( \begin{matrix} {{{{1}}}} & {{{{a}}}} & {{{{\mathrm{L}}}}} & {{{{a}}}} \\ {{{{a}}}} & {{{{1}}}} & {{{{\mathrm{L}}}}} & {{{{a}}}} \\ {{{{\mathrm{M}}}}} & {{{{\mathrm{M}}}}} & {{{{\mathrm{M}}}}} \\ {{{{a}}}} & {{{{a}}}} & {{{{\mathrm{L}}}}} & {{{{1}}}} \\ \end{matrix} \right)$ , what is the value of $\left| A \right|$?"
86,KEEP,mcq_options,,,0,1,1,1,1,"""A""",Find the number of four digit multiples of $11$ that have the property that it is possible to remove a digit such that the remaining three-digit number is still a multiple of $11$ .
87,KEEP,mcq_options,,,0,1,1,1,1,"""I""","We now define an algorithm: The definition of a(n) is the squares of odd pentagonal pyramidal numbers. Given the input x_list (a series of values): [10, 11, 12, 13, 14, 15, 16, 17, 18, 19], determine the corresponding output sequence y_list."
88,KEEP,mcq_options,,,0,1,1,1,1,"""D""","Let $a, b$ be positive integers such that\n$$$\gcd(2019!, 2020!, a, b) \cdot \text{lcm}(2019!, 2020!, a, b) =\sqrt{ab \cdot 2019! \cdot 2020!}.$$$\nFind the minimum possible value of $a+b.$"
89,KEEP,mcq_options,,,0,1,1,1,1,"""E""",Find the value of the integral\n$$\n\int_{0}^{2 \pi} \frac{\mathrm{d}x}{\left(2+\sqrt{3} \cos x\right)^2}\n$$
90,KEEP,mcq_options,,,0,1,1,1,1,"""F""",Find the derivative of the function $y = \frac{ 3 \cdot \csc(x) - 2 \cdot \sin(x) }{ 5 \cdot \left(\cos(x)\right)^5 } - \frac{ 16 }{ 5 } \cdot \cot(2 \cdot x)$.
91,KEEP,mcq_options,,,0,1,1,1,1,"""G""","We now define an algorithm: The definition of a(n) is: At step number k ≥ 1, the 2^(k-1) open intervals that are erased from [0,1] in the Cantor middle-third set construction are I(k,n) = (a(n)/3^k, (1+a(n))/3^k), where n = 1..2^(k-1). Given the input x_list (a series of values): [39, 40, 41, 42, 43, 44, 45, 46, 47, 48], determine the corresponding output sequence y_list."
92,KEEP,mcq_options,,,0,1,1,1,1,"""E""",The function \( y = C_1e^x + C_2e^{-2x} + xe^x \) satisfies a differential equation ( ).
93,KEEP,free,,,2,2,2,2,1,"[""20/[5+3*cos(t)]"", ""90/[4-sin(t)]""]",Find a polar equation for the ellipse that has its focus at the pole and satisfies the stated conditions. Enter t for the variable $\theta$.\n(a) Directrix to the right of the pole; $b=$ 5 and $e=\frac{3}{5}$. Equation of the ellipse is $r=$ [ANS]\n(b) Directrix below the pole; $c=$ 6 and $e=\frac{1}{4}$. Equation of the ellipse is $r=$ [ANS]
94,KEEP,mcq_options,,,0,1,1,1,1,"""C""",What is the center and radius of circle? $$\left\{\begin{aligned} {{{}}} & {{} {{} {{} x^{2}+y^{2}+z^{2}=4}}} \\ {{{}}} & {{} {{{} x^{2}+y^{2}+z^{2}+x+y+z-7=0}}} \\ \end{aligned} \right.$$
95,KEEP,mcq_options,,,0,1,1,1,1,"""H""","For positive integers $n$ , let $f(n)$ denote the number of integers $1 \leq a \leq 130$ for which there exists some integer $b$ such that $a^b-n$ is divisible by $131$ , and let $g(n)$ denote the sum of all such $a$ . Find the remainder when\n$$$\sum_{n = 1}^{130} [f(n) \cdot g(n)]$$$\nis divided by $131$ ."
96,KEEP,mcq_options,,,0,1,1,1,1,"""B""","Compute the integral:\n$$\n\int \frac{ 2 \cdot x-1 }{ \sqrt{8 \cdot x^2+4 \cdot x-10} } \, dx\n$$"
97,KEEP,free,,,1,1,1,1,1,"[""301""]","Albert wants to determine a 98 percent confidence interval for the true proportion of times he rolls a 4 (using a fair, 6-sided die). How many rolls must Albert make to get a margin of error less than or equal to.05? [To find n, use the guessed value p*=1/6 for the sample proportion and the values for z*from a z-table or t-table.] [Round to the smallest integer that works.] n=[ANS]"
98,KEEP,free,,,1,1,1,1,1,"[""80""]",A food bank just received $30$ kilograms of pasta. Each family in need is to receive ${{\textstyle\frac{3}{8}}}$ kilograms of pasta. How many families can be served with the $30$ kilograms of pasta? [ANS] families can be served with the $30$ kilograms of pasta.
99,KEEP,mcq_options,,,0,1,1,1,1,"""B""","Let $p$ , $q$ , $r$ , and $s$ be positive real numbers such that\n$$\begin{align*}p+q+r+s&=15\\p^2+q^2+r^2+s^2&=n\end{align*}$$\nand $p\ge q\ge r\ge s$ . Given that the minimum possible value of $pq-rs$ is $12$ for a choice of constant $n$ , the sum of the possible values of $n$ is $x$ . If $x$ is an integer, compute $x$ . If $x$ can be expressed as $\frac mn$ for relatively prime positive integers $m$ and $n\ne1$ , compute $m+n$ . If $x$ can be expressed as $\frac{a+b\sqrt c}d$ for positive integers $a$ , $b$ , $c$ , and $d$ such that $\gcd(a,b,d)=1$ and $c$ is not divisible by the square of any prime, compute $a+b+c+d$ ."
100,DROP,free,answer_count_mismatch,expected=8,8,8,7,7,1,"[""7.21212"", ""48.7879"", ""9.78788"", ""66.2121"", ""0.0124377"", ""6.6349"", ""No""]",There is a popular story (among data miners) that there is a correlation between men buying diapers and buying beer while shopping. A student tests this theory by surveying 132 male shoppers as they left a grocery store. The results are summarized in the contingency table. Test for a dependent relationship between buying beer and buying diapers. Conduct this test at the 0.01 significance level.\n$\begin{array}{cccc}\hline & Bought Diapers & Did Not Buy Diapers & Totals \\ \hline Beer & 7 & 49 & 56 \\ \hline No Beer & 10 & 66 & 76 \\ \hline Totals & 17 & 115 & 132 \\ \hline \end{array}$ 132\n(a) Find the expected frequencies.\n$\begin{array}{ccc}\hline & Bought Diapers & Did Not Buy Diapers \\ \hline Beer & [ANS] & [ANS] \\ \hline No Beer & [ANS] & [ANS] \\ \hline \end{array}$ (b) Find the test statistic. [ANS]\n(c) Find the critical value. [ANS]\n(d) Is there sufficient data to support the claim? [ANS] [ANS]
101,KEEP,mcq_options,,,0,1,1,1,1,"""G""","We now define an algorithm: The definition of a(n) is the highest power of 3 that divides the integer n exactly. Given the input x_list (a series of values): [72, 73, 74, 75, 76, 77, 78, 79, 80, 81], determine the corresponding output sequence y_list."
102,REVIEW,free,judge_self_check_failed,,1,1,1,1,0,"[""6*10^6""]","Divide the following numbers, writing your answer in scientific notation.\n$\frac{4.8\times 10^{4}}{8\times 10^{-3}}=$ [ANS]"
103,KEEP,free,,,2,2,2,2,1,"[""(-1)^(n+1)/(n^4)"", ""(n+2)/(n+4)""]","Find a formula for the $n$ th term of the following sequences:\n(a) $\frac{1}{1},\frac{-1}{16},\frac{1}{81},\ldots$ $a_n=$ [ANS]\n(b) $\frac{3}{5},\frac{4}{6},\frac{5}{7},\ldots$ $b_n=$ [ANS]\nAssume a starting index of $n=1$."
104,KEEP,free,,,2,2,2,2,1,"[""2"", ""1/2""]",It’s given that $1 \text{foot}=12 \text{inches}$. Do the following unit conversions. Use fractions in your answer when needed.\n${{{\textstyle\frac{1}{6}}} \text{feet}=}$ [ANS] ${\text{inches}}$\n${{6} \text{inches}=}$ [ANS] ${\text{feet}}$
105,KEEP,free,,,5,5,5,5,1,"[""25"", ""0"", ""500"", ""25+0.65*(m-500)"", ""500""]",A mobile plan charges a base monthly fee of \$25.00 for the first 500 minutes of air time plus a charge of \$0.65 for each additional minute. Write a piecewise-defined linear function which calculates the monthly cost $C$ (in dollars) for using $m$ minutes of air time.\n$\begin{array}{cccc}\hline &  C(m)=\left\lbrace \begin{array}{cc} &\\ &\\ &\\ &\\ &\\ &\\ &\\ &\\ &\\ &\\ \end{array}\right. & & [ANS]if [ANS] \leq m \leq [ANS] [ANS]if m > [ANS] \\ \hline \end{array}$
106,KEEP,mcq_options,,,0,1,1,1,1,"""F""",$int {{{1 + sin x} over {sin x(1 + cos x)}}} dx = \left( {} \right)$
107,DROP,free,exact_decimal_conflict,,1,1,1,1,1,"[""-0.831479419283098""]","If $\cos(\alpha)$=$\frac {5} {9}$, and $\alpha$ is in quadrant IV, then $\sin(\alpha)$=[ANS]\nExpress your answer in exact form. Your answer may contain NO decimals. Type ""sqrt"" if you need to use a square root."
108,KEEP,free,,,1,1,1,1,1,"[""84""]","On the graph of $f(x)=7 \sin(6 \pi x)$, points $P$ and $Q$ are at consecutive lowest and highest points with $P$ occuring before $Q$. Find the slope of the line which passes through $P$ and $Q$. Slope=[ANS]."
109,KEEP,free,,,2,2,2,2,1,"[""8"", ""448""]",The demand function for a product is $p=112-7 q$ where $p$ is the price in dollars when $q$ units are demanded. Find the level of production that maximizes the total revenue and determine the revenue. $q=$ [ANS] units $R=$ \$ [ANS]
110,KEEP,mcq_options,,,0,1,1,1,1,"""E""","Let the matrix $A$ be similar to $B$ , where $A \!=\! \left( \! \! \begin{array} {c c c} {{{-2}}} & {{{0}}} & {{{0}}} \\ {{{2}}} & {{{a}}} & {{{2}}} \\ {{{3}}} & {{{1}}} & {{{1}}} \\ \end{array} \! \! \right)$ , $B {=} \left( \begin{matrix} {{{-1}}} & {{{0}}} & {{{0}}} \\ {{{0}}} & {{{2}}} & {{{0}}} \\ {{{0}}} & {{{0}}} & {{{b}}} \\ \end{matrix} \right)$ .\nWhat are the values of $a$ and $b$ respectively?"
111,KEEP,free,,,5,5,5,5,1,"[""stretched"", ""8"", ""compressed"", ""0.125"", ""(-16,-3)""]","Describe the effect that the transformations $y=\frac{1}{8} f \left(\frac{1}{8} x \right)$ have on the graph of $y=f(x)$.\n(a) The graph of $y=f(x)$ is horizontally [ANS] by a factor of [ANS] and vertically [ANS] by a factor of [ANS]. Your numerical answers should all be positive. (b) If the point $(-2,-24)$ is on the graph of $y=f(x)$, what point must be on the graph of $y=\frac{1}{8} f \left(\frac{1}{8} x \right)$? The point [ANS] must be on the new graph."
112,KEEP,mcq_options,,,0,1,1,1,1,"""F""","Find the directional derivative of $f(x,y,z) = x^2 + y \cdot z$ at $P(1,-3,2)$ in the direction of increasing $t$ along the path\n$\vec{r}(t) = t^2 \cdot \vec{i} + 3 \cdot t \cdot \vec{j} + \left(1-t^3\right) \cdot \vec{k}$."
113,KEEP,free,,,1,1,1,1,1,"[""14.115024216""]",The length of a cube was measured and found to be 28 cm with a possible error in measurement of at most 0.006 cm. What is the maximum error in using this value of the length to compute the volume of the cube.\nYour answer is that the maximum error must be less than [ANS].
114,KEEP,mcq_options,,,0,1,1,1,1,"""A""","Kelvin the Frog calls a $5$ -digit integer $\overline{d_1d_2d_3d_4d_5}$ "" cool beans"" if each of the $d_i$ are nonzero and pairwise distinct (e.g. no two digits are the same), $d_1 < d_2 < d_3$ and $d_3 > d_4 > d_5$ . For example, the integer $18932$ is cool beans, but $13931$ and $16798$ are not. How many $5$ -digit integers are cool beans?"
115,KEEP,mcq_inline,,,3,3,3,3,1,"[""D"", ""D"", ""A""]","For each problem, select the best response.\n(a) In testing hypotheses, which of the following would be strong evidence against the null hypothesis? [ANS] A. Obtaining data with a large P-value.  B. Using a small level of significance.  C. Using a large level of significance.  D. Obtaining data with a small P-value.\n(b) The P-value of a test of a null hypothesis is [ANS] A. the probability the null hypothesis is false.  B. the probability, assuming the null hypothesis is false, that the test statistic will take a value at least as extreme as that actually observed.  C. the probability the null hypothesis is true.  D. the probability, assuming the null hypothesis is true, that the test statistic will take a value at least as extreme as that actually observed.\n(c) In formulating hypotheses for a statistical test of significance, the null hypothesis is often [ANS] A. a statement of ''no effect'' or ''no difference''.  B. 0.05  C. a statement that the data are all 0.  D. the probability of observing the data you actually obtained"
116,REVIEW,free,judge_self_check_failed,,1,1,1,1,0,"[""420*0.18^n""]","Polluted water is passed through a series of filters. Each filter removes 82\% of the remaining impurities. Initially, the untreated water contains impurities at a level of 420 parts per million (ppm). Find a formula for L, the remaining level of impurities, after the water has been passed through a series of n filters. $L(n)=$ [ANS] ppm"
117,KEEP,free,,,1,1,1,1,1,"[""17/60""]","Find the distance between the pair of real numbers: ${\textstyle\frac{7}{12}}$, ${\textstyle\frac{3}{10}}$. Answer: [ANS]"
118,KEEP,free,,,1,1,1,1,1,"[""47069""]","The number of students enrolled at ASU in 1995 was 46208. In 2007, the number of students enrolled at ASU was 47930. Use the midpoint formula to estimate the number of students enrolled at ASU in 2001. Estimated number of students in 2001=[ANS]"
119,KEEP,mcq_inline,,,4,4,4,4,1,"[""C"", ""A"", ""A"", ""A""]","In each question below, we have given the relative frequencies for the null hypothesis of a chi-square goodness-of-fit test and the sample size. In each case, decide whether the two assumptions for using that test are satisfied. Assumption 1: All expected frequencies are 1 or greater Assumption 2: At most 20 percent of the expected frequencies are less than 5\nSample size: n=100, Relative frequencies: 0.65, 0.30, 0.05 [ANS] A. Only assumption 2 is satisfied  B. Only assumption 1 is satisfied  C. Both assumptions are satisfied  D. None of the assumptions are satisfied\nSample size: n=50, Relative frequencies: 0.22, 0.22, 0.25, 0.30, 0.01 [ANS] A. Only assumption 2 is satisfied  B. Both assumptions are satisfied  C. Only assumption 1 is satisfied  D. None of the assumptions are satisfied\nSample size: n=50, Relative frequencies: 0.22, 0.21, 0.25, 0.30, 0.02 [ANS] A. Both assumptions are satisfied  B. Only assumption 2 is satisfied  C. Only assumption 1 is satisfied  D. None of the assumptions are satisfied\nSample size: n=100, Relative frequencies: 0.44, 0.25, 0.30, 0.01 [ANS] A. Only assumption 1 is satisfied  B. Only assumption 2 is satisfied  C. Both assumptions are satisfied  D. None of the assumptions are satisfied"
